function,n_states,timesteps,max_duration,total_iterations,energy_j,energy_us,cpu_energy_j,cpu_energy_us,memory_energy_j,memory_energy_us
decode_tensor_viterbi_omp,75,100000,1000,6,150296,310600718,69468,310585508,43550,310600420
