function,n_states,timesteps,max_duration,total_iterations,energy_j,energy_us,cpu_energy_j,cpu_energy_us,memory_energy_j,memory_energy_us
HSMMLearn_CPP,75,1000,100,6,8167,27500653,2281,27502112,3781,27510759
