function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_omp,25,100000,250,0,5.871709
decode_tensor_viterbi_omp,25,100000,250,1,5.893185
decode_tensor_viterbi_omp,25,100000,250,2,6.141075
decode_tensor_viterbi_omp,25,100000,250,3,6.016763
decode_tensor_viterbi_omp,25,100000,250,4,6.033338
decode_tensor_viterbi_omp,25,100000,250,5,5.906574
