function,n_states,timesteps,max_duration,iteration,elapsed_s
HSMMLearn_CPP,75,1000,1000,0,22.068384
HSMMLearn_CPP,75,1000,1000,1,21.878864
HSMMLearn_CPP,75,1000,1000,2,21.630484
HSMMLearn_CPP,75,1000,1000,3,21.755724
HSMMLearn_CPP,75,1000,1000,4,21.912258
HSMMLearn_CPP,75,1000,1000,5,21.831415
