function,n_states,timesteps,max_duration,total_iterations,energy_j,energy_us,cpu_energy_j,cpu_energy_us,memory_energy_j,memory_energy_us
HSMMLearn_CPP,75,10000,1000,6,681115,2457702841,204573,2457711760,343825,2457710439
