function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cpp,10,1000,500,0,0.037116
decode_tensor_viterbi_cpp,10,1000,500,1,0.026808
decode_tensor_viterbi_cpp,10,1000,500,2,0.026782
decode_tensor_viterbi_cpp,10,1000,500,3,0.026869
decode_tensor_viterbi_cpp,10,1000,500,4,0.026782
decode_tensor_viterbi_cpp,10,1000,500,5,0.026836
