function,n_states,timesteps,max_duration,iteration,elapsed_s
HSMMLearn_OMP,50,10000,100,0,0.703081
HSMMLearn_OMP,50,10000,100,1,0.748916
HSMMLearn_OMP,50,10000,100,2,0.611766
HSMMLearn_OMP,50,10000,100,3,0.604728
HSMMLearn_OMP,50,10000,100,4,0.604015
HSMMLearn_OMP,50,10000,100,5,0.606123
