function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_omp,10,1000,250,0,2.759392
decode_tensor_viterbi_omp,10,1000,250,1,1.846418
decode_tensor_viterbi_omp,10,1000,250,2,1.251680
decode_tensor_viterbi_omp,10,1000,250,3,0.703598
decode_tensor_viterbi_omp,10,1000,250,4,0.573362
decode_tensor_viterbi_omp,10,1000,250,5,0.559158
decode_tensor_viterbi_omp,10,1000,250,6,0.372934
decode_tensor_viterbi_omp,10,1000,250,7,0.186822
decode_tensor_viterbi_omp,10,1000,250,8,0.189954
decode_tensor_viterbi_omp,10,1000,250,9,0.188148
