function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_omp,25,1000,100,0,1.395224
decode_tensor_viterbi_omp,25,1000,100,1,0.526393
decode_tensor_viterbi_omp,25,1000,100,2,0.448729
decode_tensor_viterbi_omp,25,1000,100,3,0.439248
decode_tensor_viterbi_omp,25,1000,100,4,0.357957
decode_tensor_viterbi_omp,25,1000,100,5,0.358495
decode_tensor_viterbi_omp,25,1000,100,6,0.336318
decode_tensor_viterbi_omp,25,1000,100,7,0.336602
decode_tensor_viterbi_omp,25,1000,100,8,0.332613
decode_tensor_viterbi_omp,25,1000,100,9,0.328887
