function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_omp,50,10000,500,0,10.265668
decode_tensor_viterbi_omp,50,10000,500,1,3.538575
decode_tensor_viterbi_omp,50,10000,500,2,3.549931
decode_tensor_viterbi_omp,50,10000,500,3,3.546673
decode_tensor_viterbi_omp,50,10000,500,4,3.543062
decode_tensor_viterbi_omp,50,10000,500,5,3.549212
decode_tensor_viterbi_omp,50,10000,500,6,3.547561
decode_tensor_viterbi_omp,50,10000,500,7,3.545563
decode_tensor_viterbi_omp,50,10000,500,8,3.542438
decode_tensor_viterbi_omp,50,10000,500,9,3.552637
