function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_omp,75,10000,1000,0,6.487884
decode_tensor_viterbi_omp,75,10000,1000,1,4.640865
decode_tensor_viterbi_omp,75,10000,1000,2,4.627628
decode_tensor_viterbi_omp,75,10000,1000,3,4.696475
decode_tensor_viterbi_omp,75,10000,1000,4,4.619959
decode_tensor_viterbi_omp,75,10000,1000,5,4.619663
decode_tensor_viterbi_omp,75,10000,1000,6,4.617720
decode_tensor_viterbi_omp,75,10000,1000,7,4.628886
decode_tensor_viterbi_omp,75,10000,1000,8,4.617456
decode_tensor_viterbi_omp,75,10000,1000,9,4.625108
