function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_omp,15,10000,250,0,6.391119
decode_tensor_viterbi_omp,15,10000,250,1,3.634838
decode_tensor_viterbi_omp,15,10000,250,2,2.041636
decode_tensor_viterbi_omp,15,10000,250,3,1.027256
decode_tensor_viterbi_omp,15,10000,250,4,1.029540
decode_tensor_viterbi_omp,15,10000,250,5,1.035862
decode_tensor_viterbi_omp,15,10000,250,6,1.034037
decode_tensor_viterbi_omp,15,10000,250,7,1.030068
decode_tensor_viterbi_omp,15,10000,250,8,1.029384
decode_tensor_viterbi_omp,15,10000,250,9,1.035646
