function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cpp,10,1000,500,0,0.048231
decode_tensor_viterbi_cpp,10,1000,500,1,0.045475
decode_tensor_viterbi_cpp,10,1000,500,2,0.045437
decode_tensor_viterbi_cpp,10,1000,500,3,0.045418
decode_tensor_viterbi_cpp,10,1000,500,4,0.045398
decode_tensor_viterbi_cpp,10,1000,500,5,0.045433
decode_tensor_viterbi_cpp,10,1000,500,6,0.045412
decode_tensor_viterbi_cpp,10,1000,500,7,0.045415
decode_tensor_viterbi_cpp,10,1000,500,8,0.045418
decode_tensor_viterbi_cpp,10,1000,500,9,0.045418
