function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cpp,50,10000,500,0,14.436771
decode_tensor_viterbi_cpp,50,10000,500,1,14.421289
decode_tensor_viterbi_cpp,50,10000,500,2,14.426803
decode_tensor_viterbi_cpp,50,10000,500,3,14.425211
decode_tensor_viterbi_cpp,50,10000,500,4,14.429977
decode_tensor_viterbi_cpp,50,10000,500,5,14.423239
decode_tensor_viterbi_cpp,50,10000,500,6,14.427639
decode_tensor_viterbi_cpp,50,10000,500,7,14.426067
decode_tensor_viterbi_cpp,50,10000,500,8,14.424077
decode_tensor_viterbi_cpp,50,10000,500,9,14.424752
