function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_omp,10,10000,250,0,3.330780
decode_tensor_viterbi_omp,10,10000,250,1,2.713502
decode_tensor_viterbi_omp,10,10000,250,2,2.404573
decode_tensor_viterbi_omp,10,10000,250,3,0.409197
decode_tensor_viterbi_omp,10,10000,250,4,0.412720
decode_tensor_viterbi_omp,10,10000,250,5,0.408491
decode_tensor_viterbi_omp,10,10000,250,6,0.409833
decode_tensor_viterbi_omp,10,10000,250,7,0.408281
decode_tensor_viterbi_omp,10,10000,250,8,0.409454
decode_tensor_viterbi_omp,10,10000,250,9,0.410784
