function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cpp,10,1000,100,0,0.025033
decode_tensor_viterbi_cpp,10,1000,100,1,0.011399
decode_tensor_viterbi_cpp,10,1000,100,2,0.011382
decode_tensor_viterbi_cpp,10,1000,100,3,0.011369
decode_tensor_viterbi_cpp,10,1000,100,4,0.011362
decode_tensor_viterbi_cpp,10,1000,100,5,0.011361
decode_tensor_viterbi_cpp,10,1000,100,6,0.011371
decode_tensor_viterbi_cpp,10,1000,100,7,0.011367
decode_tensor_viterbi_cpp,10,1000,100,8,0.011357
decode_tensor_viterbi_cpp,10,1000,100,9,0.011366
