function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cpp,25,1000,250,0,0.164789
decode_tensor_viterbi_cpp,25,1000,250,1,0.160766
decode_tensor_viterbi_cpp,25,1000,250,2,0.160689
decode_tensor_viterbi_cpp,25,1000,250,3,0.160696
decode_tensor_viterbi_cpp,25,1000,250,4,0.160688
decode_tensor_viterbi_cpp,25,1000,250,5,0.160703
decode_tensor_viterbi_cpp,25,1000,250,6,0.160710
decode_tensor_viterbi_cpp,25,1000,250,7,0.160673
decode_tensor_viterbi_cpp,25,1000,250,8,0.160689
decode_tensor_viterbi_cpp,25,1000,250,9,0.160661
