function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cpp,50,10000,100,0,2.947109
decode_tensor_viterbi_cpp,50,10000,100,1,2.934772
decode_tensor_viterbi_cpp,50,10000,100,2,2.936881
decode_tensor_viterbi_cpp,50,10000,100,3,2.937444
decode_tensor_viterbi_cpp,50,10000,100,4,2.935815
decode_tensor_viterbi_cpp,50,10000,100,5,2.936539
decode_tensor_viterbi_cpp,50,10000,100,6,2.936138
decode_tensor_viterbi_cpp,50,10000,100,7,2.937111
decode_tensor_viterbi_cpp,50,10000,100,8,2.937265
decode_tensor_viterbi_cpp,50,10000,100,9,2.935344
