function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cuda,25,10000,1000,0,0.366473
decode_tensor_viterbi_cuda,25,10000,1000,1,0.143999
decode_tensor_viterbi_cuda,25,10000,1000,2,0.144587
decode_tensor_viterbi_cuda,25,10000,1000,3,0.143629
decode_tensor_viterbi_cuda,25,10000,1000,4,0.144174
decode_tensor_viterbi_cuda,25,10000,1000,5,0.143719
decode_tensor_viterbi_cuda,25,10000,1000,6,0.144539
decode_tensor_viterbi_cuda,25,10000,1000,7,0.143653
decode_tensor_viterbi_cuda,25,10000,1000,8,0.144522
decode_tensor_viterbi_cuda,25,10000,1000,9,0.143710
