function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cuda,10,10000,1000,0,0.336329
decode_tensor_viterbi_cuda,10,10000,1000,1,0.090510
decode_tensor_viterbi_cuda,10,10000,1000,2,0.088503
decode_tensor_viterbi_cuda,10,10000,1000,3,0.080224
decode_tensor_viterbi_cuda,10,10000,1000,4,0.080136
decode_tensor_viterbi_cuda,10,10000,1000,5,0.080308
decode_tensor_viterbi_cuda,10,10000,1000,6,0.079986
decode_tensor_viterbi_cuda,10,10000,1000,7,0.080228
decode_tensor_viterbi_cuda,10,10000,1000,8,0.080115
decode_tensor_viterbi_cuda,10,10000,1000,9,0.080304
