function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cuda,75,10000,100,0,0.371661
decode_tensor_viterbi_cuda,75,10000,100,1,0.154238
decode_tensor_viterbi_cuda,75,10000,100,2,0.145366
decode_tensor_viterbi_cuda,75,10000,100,3,0.145097
decode_tensor_viterbi_cuda,75,10000,100,4,0.145931
decode_tensor_viterbi_cuda,75,10000,100,5,0.144980
decode_tensor_viterbi_cuda,75,10000,100,6,0.145660
decode_tensor_viterbi_cuda,75,10000,100,7,0.145132
decode_tensor_viterbi_cuda,75,10000,100,8,0.145828
decode_tensor_viterbi_cuda,75,10000,100,9,0.144977
