function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cuda,15,1000,250,0,0.233910
decode_tensor_viterbi_cuda,15,1000,250,1,0.008971
decode_tensor_viterbi_cuda,15,1000,250,2,0.008886
decode_tensor_viterbi_cuda,15,1000,250,3,0.008920
decode_tensor_viterbi_cuda,15,1000,250,4,0.008876
decode_tensor_viterbi_cuda,15,1000,250,5,0.008917
decode_tensor_viterbi_cuda,15,1000,250,6,0.008876
decode_tensor_viterbi_cuda,15,1000,250,7,0.008902
decode_tensor_viterbi_cuda,15,1000,250,8,0.008857
decode_tensor_viterbi_cuda,15,1000,250,9,0.008904
