function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cuda,15,10000,500,0,0.386212
decode_tensor_viterbi_cuda,15,10000,500,1,0.088625
decode_tensor_viterbi_cuda,15,10000,500,2,0.083402
decode_tensor_viterbi_cuda,15,10000,500,3,0.082768
decode_tensor_viterbi_cuda,15,10000,500,4,0.083464
decode_tensor_viterbi_cuda,15,10000,500,5,0.082666
decode_tensor_viterbi_cuda,15,10000,500,6,0.083369
decode_tensor_viterbi_cuda,15,10000,500,7,0.082773
decode_tensor_viterbi_cuda,15,10000,500,8,0.083458
decode_tensor_viterbi_cuda,15,10000,500,9,0.082626
