function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_omp,75,1000,250,0,0.282555
decode_tensor_viterbi_omp,75,1000,250,1,0.278426
decode_tensor_viterbi_omp,75,1000,250,2,0.279632
decode_tensor_viterbi_omp,75,1000,250,3,0.281256
decode_tensor_viterbi_omp,75,1000,250,4,0.280729
decode_tensor_viterbi_omp,75,1000,250,5,0.279624
