function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cpp,75,1000,100,0,0.372044
decode_tensor_viterbi_cpp,75,1000,100,1,0.368813
decode_tensor_viterbi_cpp,75,1000,100,2,0.367762
decode_tensor_viterbi_cpp,75,1000,100,3,0.367822
decode_tensor_viterbi_cpp,75,1000,100,4,0.367833
decode_tensor_viterbi_cpp,75,1000,100,5,0.369821
