function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cpp,75,10000,100,0,4.332797
decode_tensor_viterbi_cpp,75,10000,100,1,4.323025
decode_tensor_viterbi_cpp,75,10000,100,2,4.328084
decode_tensor_viterbi_cpp,75,10000,100,3,4.332402
decode_tensor_viterbi_cpp,75,10000,100,4,4.334900
decode_tensor_viterbi_cpp,75,10000,100,5,4.334073
decode_tensor_viterbi_cpp,75,10000,100,6,4.334714
decode_tensor_viterbi_cpp,75,10000,100,7,4.325138
decode_tensor_viterbi_cpp,75,10000,100,8,4.322012
decode_tensor_viterbi_cpp,75,10000,100,9,4.325228
