function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cpp,75,1000,250,0,0.958686
decode_tensor_viterbi_cpp,75,1000,250,1,0.955328
decode_tensor_viterbi_cpp,75,1000,250,2,0.956020
decode_tensor_viterbi_cpp,75,1000,250,3,0.958294
decode_tensor_viterbi_cpp,75,1000,250,4,0.954387
decode_tensor_viterbi_cpp,75,1000,250,5,0.954094
decode_tensor_viterbi_cpp,75,1000,250,6,0.956232
decode_tensor_viterbi_cpp,75,1000,250,7,0.955061
decode_tensor_viterbi_cpp,75,1000,250,8,0.958412
decode_tensor_viterbi_cpp,75,1000,250,9,0.955596
