function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_omp,50,10000,100,0,0.531354
decode_tensor_viterbi_omp,50,10000,100,1,0.478446
decode_tensor_viterbi_omp,50,10000,100,2,0.523247
decode_tensor_viterbi_omp,50,10000,100,3,0.477715
decode_tensor_viterbi_omp,50,10000,100,4,0.544854
decode_tensor_viterbi_omp,50,10000,100,5,0.476935
decode_tensor_viterbi_omp,50,10000,100,6,0.549777
decode_tensor_viterbi_omp,50,10000,100,7,0.481088
decode_tensor_viterbi_omp,50,10000,100,8,0.524980
decode_tensor_viterbi_omp,50,10000,100,9,0.481035
