function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_omp,10,10000,1000,0,3.465585
decode_tensor_viterbi_omp,10,10000,1000,1,3.447048
decode_tensor_viterbi_omp,10,10000,1000,2,3.460421
decode_tensor_viterbi_omp,10,10000,1000,3,3.473410
decode_tensor_viterbi_omp,10,10000,1000,4,3.359110
decode_tensor_viterbi_omp,10,10000,1000,5,3.411590
decode_tensor_viterbi_omp,10,10000,1000,6,3.413727
decode_tensor_viterbi_omp,10,10000,1000,7,3.375852
decode_tensor_viterbi_omp,10,10000,1000,8,3.450063
decode_tensor_viterbi_omp,10,10000,1000,9,3.384435
