function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_omp,15,10000,250,0,0.534219
decode_tensor_viterbi_omp,15,10000,250,1,0.555251
decode_tensor_viterbi_omp,15,10000,250,2,0.576451
decode_tensor_viterbi_omp,15,10000,250,3,0.597745
decode_tensor_viterbi_omp,15,10000,250,4,0.542565
decode_tensor_viterbi_omp,15,10000,250,5,0.555501
decode_tensor_viterbi_omp,15,10000,250,6,0.528985
decode_tensor_viterbi_omp,15,10000,250,7,0.571356
decode_tensor_viterbi_omp,15,10000,250,8,0.543945
decode_tensor_viterbi_omp,15,10000,250,9,0.561885
