function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cpp,15,1000,1000,0,0.091321
decode_tensor_viterbi_cpp,15,1000,1000,1,0.090595
decode_tensor_viterbi_cpp,15,1000,1000,2,0.090638
decode_tensor_viterbi_cpp,15,1000,1000,3,0.090628
decode_tensor_viterbi_cpp,15,1000,1000,4,0.090646
decode_tensor_viterbi_cpp,15,1000,1000,5,0.092971
decode_tensor_viterbi_cpp,15,1000,1000,6,0.092162
decode_tensor_viterbi_cpp,15,1000,1000,7,0.090744
decode_tensor_viterbi_cpp,15,1000,1000,8,0.090647
decode_tensor_viterbi_cpp,15,1000,1000,9,0.090631
