function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_omp,10,10000,100,0,0.240193
decode_tensor_viterbi_omp,10,10000,100,1,0.233465
decode_tensor_viterbi_omp,10,10000,100,2,0.235897
decode_tensor_viterbi_omp,10,10000,100,3,0.232524
decode_tensor_viterbi_omp,10,10000,100,4,0.233685
decode_tensor_viterbi_omp,10,10000,100,5,0.233349
decode_tensor_viterbi_omp,10,10000,100,6,0.236468
decode_tensor_viterbi_omp,10,10000,100,7,0.232731
decode_tensor_viterbi_omp,10,10000,100,8,0.234002
decode_tensor_viterbi_omp,10,10000,100,9,0.233114
