function,n_states,timesteps,max_duration,iteration,elapsed_s
HSMMLearn_CPP,10,1000,1000,0,0.513095
HSMMLearn_CPP,10,1000,1000,1,0.504166
HSMMLearn_CPP,10,1000,1000,2,0.496177
HSMMLearn_CPP,10,1000,1000,3,0.494842
HSMMLearn_CPP,10,1000,1000,4,0.494738
HSMMLearn_CPP,10,1000,1000,5,0.494706
