function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cuda,25,10000,100,0,0.836711
decode_tensor_viterbi_cuda,25,10000,100,1,0.083575
decode_tensor_viterbi_cuda,25,10000,100,2,0.083530
decode_tensor_viterbi_cuda,25,10000,100,3,0.083409
decode_tensor_viterbi_cuda,25,10000,100,4,0.083491
decode_tensor_viterbi_cuda,25,10000,100,5,0.083405
decode_tensor_viterbi_cuda,25,10000,100,6,0.083493
decode_tensor_viterbi_cuda,25,10000,100,7,0.083517
decode_tensor_viterbi_cuda,25,10000,100,8,0.083528
decode_tensor_viterbi_cuda,25,10000,100,9,0.083586
