function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cuda,25,10000,500,0,0.894002
decode_tensor_viterbi_cuda,25,10000,500,1,0.123529
decode_tensor_viterbi_cuda,25,10000,500,2,0.123622
decode_tensor_viterbi_cuda,25,10000,500,3,0.123982
decode_tensor_viterbi_cuda,25,10000,500,4,0.123545
decode_tensor_viterbi_cuda,25,10000,500,5,0.123571
decode_tensor_viterbi_cuda,25,10000,500,6,0.123576
decode_tensor_viterbi_cuda,25,10000,500,7,0.123575
decode_tensor_viterbi_cuda,25,10000,500,8,0.123595
decode_tensor_viterbi_cuda,25,10000,500,9,0.123731
