function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cuda,25,1000,500,0,0.898411
decode_tensor_viterbi_cuda,25,1000,500,1,0.012512
decode_tensor_viterbi_cuda,25,1000,500,2,0.012631
decode_tensor_viterbi_cuda,25,1000,500,3,0.012628
decode_tensor_viterbi_cuda,25,1000,500,4,0.012599
decode_tensor_viterbi_cuda,25,1000,500,5,0.012655
decode_tensor_viterbi_cuda,25,1000,500,6,0.012622
decode_tensor_viterbi_cuda,25,1000,500,7,0.012524
decode_tensor_viterbi_cuda,25,1000,500,8,0.012471
decode_tensor_viterbi_cuda,25,1000,500,9,0.012517
