function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cuda,75,1000,500,0,0.807604
decode_tensor_viterbi_cuda,75,1000,500,1,0.056392
decode_tensor_viterbi_cuda,75,1000,500,2,0.056397
decode_tensor_viterbi_cuda,75,1000,500,3,0.056303
decode_tensor_viterbi_cuda,75,1000,500,4,0.056291
decode_tensor_viterbi_cuda,75,1000,500,5,0.056272
decode_tensor_viterbi_cuda,75,1000,500,6,0.056270
decode_tensor_viterbi_cuda,75,1000,500,7,0.056257
decode_tensor_viterbi_cuda,75,1000,500,8,0.056212
decode_tensor_viterbi_cuda,75,1000,500,9,0.056204
