function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cuda,50,10000,100,0,0.945656
decode_tensor_viterbi_cuda,50,10000,100,1,0.136531
decode_tensor_viterbi_cuda,50,10000,100,2,0.136319
decode_tensor_viterbi_cuda,50,10000,100,3,0.136410
decode_tensor_viterbi_cuda,50,10000,100,4,0.136239
decode_tensor_viterbi_cuda,50,10000,100,5,0.136165
decode_tensor_viterbi_cuda,50,10000,100,6,0.136322
decode_tensor_viterbi_cuda,50,10000,100,7,0.136369
decode_tensor_viterbi_cuda,50,10000,100,8,0.136261
decode_tensor_viterbi_cuda,50,10000,100,9,0.136194
