function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cuda,10,10000,1000,0,0.858575
decode_tensor_viterbi_cuda,10,10000,1000,1,0.083279
decode_tensor_viterbi_cuda,10,10000,1000,2,0.083265
decode_tensor_viterbi_cuda,10,10000,1000,3,0.083241
decode_tensor_viterbi_cuda,10,10000,1000,4,0.083269
decode_tensor_viterbi_cuda,10,10000,1000,5,0.083239
decode_tensor_viterbi_cuda,10,10000,1000,6,0.083213
decode_tensor_viterbi_cuda,10,10000,1000,7,0.083216
decode_tensor_viterbi_cuda,10,10000,1000,8,0.083249
decode_tensor_viterbi_cuda,10,10000,1000,9,0.083242
