function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cuda,50,1000,250,0,0.767369
decode_tensor_viterbi_cuda,50,1000,250,1,0.018849
decode_tensor_viterbi_cuda,50,1000,250,2,0.018819
decode_tensor_viterbi_cuda,50,1000,250,3,0.018734
decode_tensor_viterbi_cuda,50,1000,250,4,0.018801
decode_tensor_viterbi_cuda,50,1000,250,5,0.018825
decode_tensor_viterbi_cuda,50,1000,250,6,0.018892
decode_tensor_viterbi_cuda,50,1000,250,7,0.018803
decode_tensor_viterbi_cuda,50,1000,250,8,0.018791
decode_tensor_viterbi_cuda,50,1000,250,9,0.018847
