function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cuda,10,1000,500,0,0.801725
decode_tensor_viterbi_cuda,10,1000,500,1,0.008192
decode_tensor_viterbi_cuda,10,1000,500,2,0.008129
decode_tensor_viterbi_cuda,10,1000,500,3,0.008106
decode_tensor_viterbi_cuda,10,1000,500,4,0.008137
decode_tensor_viterbi_cuda,10,1000,500,5,0.008221
decode_tensor_viterbi_cuda,10,1000,500,6,0.008108
decode_tensor_viterbi_cuda,10,1000,500,7,0.008133
decode_tensor_viterbi_cuda,10,1000,500,8,0.008089
decode_tensor_viterbi_cuda,10,1000,500,9,0.008085
