function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cuda,15,10000,500,0,0.841420
decode_tensor_viterbi_cuda,15,10000,500,1,0.091302
decode_tensor_viterbi_cuda,15,10000,500,2,0.090967
decode_tensor_viterbi_cuda,15,10000,500,3,0.091235
decode_tensor_viterbi_cuda,15,10000,500,4,0.091186
decode_tensor_viterbi_cuda,15,10000,500,5,0.091350
decode_tensor_viterbi_cuda,15,10000,500,6,0.091109
decode_tensor_viterbi_cuda,15,10000,500,7,0.091205
decode_tensor_viterbi_cuda,15,10000,500,8,0.091248
decode_tensor_viterbi_cuda,15,10000,500,9,0.091254
