function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cuda,15,10000,250,0,0.893574
decode_tensor_viterbi_cuda,15,10000,250,1,0.079384
decode_tensor_viterbi_cuda,15,10000,250,2,0.079323
decode_tensor_viterbi_cuda,15,10000,250,3,0.079253
decode_tensor_viterbi_cuda,15,10000,250,4,0.079412
decode_tensor_viterbi_cuda,15,10000,250,5,0.079305
decode_tensor_viterbi_cuda,15,10000,250,6,0.079418
decode_tensor_viterbi_cuda,15,10000,250,7,0.079174
decode_tensor_viterbi_cuda,15,10000,250,8,0.079417
decode_tensor_viterbi_cuda,15,10000,250,9,0.079302
