function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cuda,15,10000,1000,0,0.889407
decode_tensor_viterbi_cuda,15,10000,1000,1,0.122233
decode_tensor_viterbi_cuda,15,10000,1000,2,0.122266
decode_tensor_viterbi_cuda,15,10000,1000,3,0.122259
decode_tensor_viterbi_cuda,15,10000,1000,4,0.122273
decode_tensor_viterbi_cuda,15,10000,1000,5,0.122329
decode_tensor_viterbi_cuda,15,10000,1000,6,0.122298
decode_tensor_viterbi_cuda,15,10000,1000,7,0.122277
decode_tensor_viterbi_cuda,15,10000,1000,8,0.122309
decode_tensor_viterbi_cuda,15,10000,1000,9,0.122326
