function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cuda,75,1000,100,0,0.394861
decode_tensor_viterbi_cuda,75,1000,100,1,0.011511
decode_tensor_viterbi_cuda,75,1000,100,2,0.011419
decode_tensor_viterbi_cuda,75,1000,100,3,0.011358
decode_tensor_viterbi_cuda,75,1000,100,4,0.011416
decode_tensor_viterbi_cuda,75,1000,100,5,0.011413
