function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cuda,25,1000,100,0,0.241866
decode_tensor_viterbi_cuda,25,1000,100,1,0.009116
decode_tensor_viterbi_cuda,25,1000,100,2,0.009015
decode_tensor_viterbi_cuda,25,1000,100,3,0.008974
decode_tensor_viterbi_cuda,25,1000,100,4,0.009049
decode_tensor_viterbi_cuda,25,1000,100,5,0.009041
decode_tensor_viterbi_cuda,25,1000,100,6,0.008973
decode_tensor_viterbi_cuda,25,1000,100,7,0.008988
decode_tensor_viterbi_cuda,25,1000,100,8,0.009053
decode_tensor_viterbi_cuda,25,1000,100,9,0.009056
