function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cuda,15,1000,1000,0,0.235912
decode_tensor_viterbi_cuda,15,1000,1000,1,0.010384
decode_tensor_viterbi_cuda,15,1000,1000,2,0.010304
decode_tensor_viterbi_cuda,15,1000,1000,3,0.010292
decode_tensor_viterbi_cuda,15,1000,1000,4,0.010245
decode_tensor_viterbi_cuda,15,1000,1000,5,0.010297
decode_tensor_viterbi_cuda,15,1000,1000,6,0.010254
decode_tensor_viterbi_cuda,15,1000,1000,7,0.010272
decode_tensor_viterbi_cuda,15,1000,1000,8,0.010244
decode_tensor_viterbi_cuda,15,1000,1000,9,0.010290
