function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cuda,75,1000,100,0,0.222494
decode_tensor_viterbi_cuda,75,1000,100,1,0.016864
decode_tensor_viterbi_cuda,75,1000,100,2,0.016798
decode_tensor_viterbi_cuda,75,1000,100,3,0.016774
decode_tensor_viterbi_cuda,75,1000,100,4,0.016745
decode_tensor_viterbi_cuda,75,1000,100,5,0.016763
decode_tensor_viterbi_cuda,75,1000,100,6,0.016734
decode_tensor_viterbi_cuda,75,1000,100,7,0.016798
decode_tensor_viterbi_cuda,75,1000,100,8,0.016828
decode_tensor_viterbi_cuda,75,1000,100,9,0.016833
