function,n_states,timesteps,max_duration,iteration,elapsed_s
HSMMLearn_OMP,10,1000,1000,0,0.298143
HSMMLearn_OMP,10,1000,1000,1,0.400346
HSMMLearn_OMP,10,1000,1000,2,0.487667
HSMMLearn_OMP,10,1000,1000,3,0.409650
HSMMLearn_OMP,10,1000,1000,4,0.492097
HSMMLearn_OMP,10,1000,1000,5,0.411826
