function,n_states,timesteps,max_duration,total_iterations,energy_j,energy_us,cpu_energy_j,cpu_energy_us,memory_energy_j,memory_energy_us,accel0_energy_j,accel0_energy_us,accel1_energy_j,accel1_energy_us,accel2_energy_j,accel2_energy_us,accel3_energy_j,accel3_energy_us
HSMMLearn_CPP,50,10000,1000,6,613740,1177500658,57032,1177477441,82397,1177477480,105988,1177482712,110806,1177480406,107731,1177478507,106270,1177477819
