function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cuda,15,10000,250,0,0.311311
decode_tensor_viterbi_cuda,15,10000,250,1,0.081866
decode_tensor_viterbi_cuda,15,10000,250,2,0.081187
decode_tensor_viterbi_cuda,15,10000,250,3,0.080112
decode_tensor_viterbi_cuda,15,10000,250,4,0.074068
decode_tensor_viterbi_cuda,15,10000,250,5,0.073978
decode_tensor_viterbi_cuda,15,10000,250,6,0.074130
decode_tensor_viterbi_cuda,15,10000,250,7,0.074115
decode_tensor_viterbi_cuda,15,10000,250,8,0.074209
decode_tensor_viterbi_cuda,15,10000,250,9,0.074028
