function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cuda,75,10000,500,0,0.584779
decode_tensor_viterbi_cuda,75,10000,500,1,0.365021
decode_tensor_viterbi_cuda,75,10000,500,2,0.363383
decode_tensor_viterbi_cuda,75,10000,500,3,0.361208
decode_tensor_viterbi_cuda,75,10000,500,4,0.363253
decode_tensor_viterbi_cuda,75,10000,500,5,0.361185
decode_tensor_viterbi_cuda,75,10000,500,6,0.363263
decode_tensor_viterbi_cuda,75,10000,500,7,0.361226
decode_tensor_viterbi_cuda,75,10000,500,8,0.363238
decode_tensor_viterbi_cuda,75,10000,500,9,0.361153
