function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cuda,25,10000,250,0,0.306145
decode_tensor_viterbi_cuda,25,10000,250,1,0.100485
decode_tensor_viterbi_cuda,25,10000,250,2,0.098868
decode_tensor_viterbi_cuda,25,10000,250,3,0.089427
decode_tensor_viterbi_cuda,25,10000,250,4,0.090260
decode_tensor_viterbi_cuda,25,10000,250,5,0.089585
decode_tensor_viterbi_cuda,25,10000,250,6,0.090172
decode_tensor_viterbi_cuda,25,10000,250,7,0.089454
decode_tensor_viterbi_cuda,25,10000,250,8,0.090248
decode_tensor_viterbi_cuda,25,10000,250,9,0.089569
