function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cuda,15,10000,1000,0,0.332647
decode_tensor_viterbi_cuda,15,10000,1000,1,0.094856
decode_tensor_viterbi_cuda,15,10000,1000,2,0.092946
decode_tensor_viterbi_cuda,15,10000,1000,3,0.092961
decode_tensor_viterbi_cuda,15,10000,1000,4,0.092904
decode_tensor_viterbi_cuda,15,10000,1000,5,0.092927
decode_tensor_viterbi_cuda,15,10000,1000,6,0.092927
decode_tensor_viterbi_cuda,15,10000,1000,7,0.092932
decode_tensor_viterbi_cuda,15,10000,1000,8,0.092876
decode_tensor_viterbi_cuda,15,10000,1000,9,0.092928
