function,n_states,timesteps,max_duration,iteration,elapsed_s
HSMMLearn_CPP,50,1000,1000,0,21.158229
HSMMLearn_CPP,50,1000,1000,1,21.135531
HSMMLearn_CPP,50,1000,1000,2,21.187793
HSMMLearn_CPP,50,1000,1000,3,21.164763
HSMMLearn_CPP,50,1000,1000,4,21.161343
HSMMLearn_OMP,50,1000,1000,0,0.929386
HSMMLearn_OMP,50,1000,1000,1,0.923489
HSMMLearn_OMP,50,1000,1000,2,0.926409
HSMMLearn_OMP,50,1000,1000,3,0.926138
HSMMLearn_OMP,50,1000,1000,4,0.959884
