function,n_states,timesteps,max_duration,iteration,elapsed_s
HSMMLearn_OMP,75,10000,100,0,0.921703
HSMMLearn_OMP,75,10000,100,1,0.976733
HSMMLearn_OMP,75,10000,100,2,0.974094
HSMMLearn_OMP,75,10000,100,3,0.989659
HSMMLearn_OMP,75,10000,100,4,1.001158
HSMMLearn_OMP,75,10000,100,5,1.005809
