function,n_states,timesteps,max_duration,iteration,elapsed_s
HSMMLearn_OMP,10,10000,250,0,0.422052
HSMMLearn_OMP,10,10000,250,1,0.423956
HSMMLearn_OMP,10,10000,250,2,0.423582
HSMMLearn_OMP,10,10000,250,3,0.425216
HSMMLearn_OMP,10,10000,250,4,0.426041
HSMMLearn_OMP,10,10000,250,5,0.424253
