function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cpp,15,10000,1000,0,2.659793
decode_tensor_viterbi_cpp,15,10000,1000,1,2.654929
decode_tensor_viterbi_cpp,15,10000,1000,2,2.655500
decode_tensor_viterbi_cpp,15,10000,1000,3,2.656182
decode_tensor_viterbi_cpp,15,10000,1000,4,2.655353
decode_tensor_viterbi_cpp,15,10000,1000,5,2.656023
decode_tensor_viterbi_cpp,15,10000,1000,6,2.655547
decode_tensor_viterbi_cpp,15,10000,1000,7,2.656003
decode_tensor_viterbi_cpp,15,10000,1000,8,2.655589
decode_tensor_viterbi_cpp,15,10000,1000,9,2.656014
