function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cpp,50,1000,100,0,0.185828
decode_tensor_viterbi_cpp,50,1000,100,1,0.184809
decode_tensor_viterbi_cpp,50,1000,100,2,0.185485
decode_tensor_viterbi_cpp,50,1000,100,3,0.184129
decode_tensor_viterbi_cpp,50,1000,100,4,0.184008
decode_tensor_viterbi_cpp,50,1000,100,5,0.184050
decode_tensor_viterbi_cpp,50,1000,100,6,0.183926
decode_tensor_viterbi_cpp,50,1000,100,7,0.183958
decode_tensor_viterbi_cpp,50,1000,100,8,0.183933
decode_tensor_viterbi_cpp,50,1000,100,9,0.184290
