function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_omp,50,1000,1000,0,2.608185
decode_tensor_viterbi_omp,50,1000,1000,1,2.619219
decode_tensor_viterbi_omp,50,1000,1000,2,2.628106
decode_tensor_viterbi_omp,50,1000,1000,3,2.623407
decode_tensor_viterbi_omp,50,1000,1000,4,2.621379
decode_tensor_viterbi_omp,50,1000,1000,5,2.624776
decode_tensor_viterbi_omp,50,1000,1000,6,2.625069
decode_tensor_viterbi_omp,50,1000,1000,7,2.620436
decode_tensor_viterbi_omp,50,1000,1000,8,2.621824
decode_tensor_viterbi_omp,50,1000,1000,9,2.622465
