function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_omp,75,1000,100,0,0.091210
decode_tensor_viterbi_omp,75,1000,100,1,0.083956
decode_tensor_viterbi_omp,75,1000,100,2,0.083561
decode_tensor_viterbi_omp,75,1000,100,3,0.083539
decode_tensor_viterbi_omp,75,1000,100,4,0.083602
decode_tensor_viterbi_omp,75,1000,100,5,0.083382
decode_tensor_viterbi_omp,75,1000,100,6,0.083635
decode_tensor_viterbi_omp,75,1000,100,7,0.083434
decode_tensor_viterbi_omp,75,1000,100,8,0.083701
decode_tensor_viterbi_omp,75,1000,100,9,0.084975
