function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cpp,10,10000,1000,0,0.790712
decode_tensor_viterbi_cpp,10,10000,1000,1,0.787539
decode_tensor_viterbi_cpp,10,10000,1000,2,0.810429
decode_tensor_viterbi_cpp,10,10000,1000,3,0.785620
decode_tensor_viterbi_cpp,10,10000,1000,4,0.786078
decode_tensor_viterbi_cpp,10,10000,1000,5,0.785224
decode_tensor_viterbi_cpp,10,10000,1000,6,0.785913
decode_tensor_viterbi_cpp,10,10000,1000,7,0.788810
decode_tensor_viterbi_cpp,10,10000,1000,8,0.785661
decode_tensor_viterbi_cpp,10,10000,1000,9,0.785476
