function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_cpp,75,1000,500,0,1.800471
decode_tensor_viterbi_cpp,75,1000,500,1,1.808420
decode_tensor_viterbi_cpp,75,1000,500,2,1.797251
decode_tensor_viterbi_cpp,75,1000,500,3,1.799129
decode_tensor_viterbi_cpp,75,1000,500,4,1.803429
decode_tensor_viterbi_cpp,75,1000,500,5,1.796250
decode_tensor_viterbi_cpp,75,1000,500,6,1.796397
decode_tensor_viterbi_cpp,75,1000,500,7,1.810676
decode_tensor_viterbi_cpp,75,1000,500,8,1.797816
decode_tensor_viterbi_cpp,75,1000,500,9,1.802640
