function,n_states,timesteps,max_duration,iteration,elapsed_s
decode_tensor_viterbi_omp,10,1000,500,0,0.664953
decode_tensor_viterbi_omp,10,1000,500,1,0.689443
decode_tensor_viterbi_omp,10,1000,500,2,0.677161
decode_tensor_viterbi_omp,10,1000,500,3,0.677744
decode_tensor_viterbi_omp,10,1000,500,4,0.672662
decode_tensor_viterbi_omp,10,1000,500,5,0.674578
decode_tensor_viterbi_omp,10,1000,500,6,0.677462
decode_tensor_viterbi_omp,10,1000,500,7,0.677433
decode_tensor_viterbi_omp,10,1000,500,8,0.678424
decode_tensor_viterbi_omp,10,1000,500,9,0.677173
